label,annotator_id,target,text,Race,Country,Religion,Gender
0,202,"['Arab', 'Islam']","['would', 'not', 'it', 'be', 'funny', 'if', 'american', 'black', 'and', 'mexicans', 'were', 'going', 'around', 'beating', 'the', 'crap', 'out', 'of', 'muslim', 'arabs', 'the', 'liberal', 'media', 'would', 'flat', 'lose', 'their', 'shit']",Hispanic,Italy,Nonreligious,Male
0,9,['Islam'],"['did', 'the', 'media', 'whores', 'see', 'this', 'trump', 'shaking', 'hands', 'with', 'putin', 'trump', 'clearly', 'working', 'with', 'putin', 'for', 'america', 'just', 'announced', 'they', 'agreed', 'on', 'syria', 'cease', 'fire', 'hell', 'yeah', 'so', 'the', 'ohell', 'syrian', 'mussie', 'refugees', 'go', 'home', 'now', 'deport', 'deport']",Indian,India,Hindu,Male
1,209,['Arab'],"['<user>', 'although', 'i', 'do', 'not', 'condone', 'the', 'use', 'of', 'that', 'word', 'we', 'were', 'sand', 'n', 'word', 'so', 'relatively', 'arabs', 'can', 'say', 'it', 'i', 'just', 'do', 'not', 'see', 'the', 'necessity']",Indian,India,Hindu,Male
1,18,['None'],"['leave', 'them', 'white', 'women', 'alone', 'my', 'brothers', 'turner']",Hispanic,Brazil,Other,Prefer not to disclose
2,223,['None'],"['starting', 'to', 'feel', 'like', 'trump', 'could', 'give', 'a', 'shit', 'about', 'his', 'own', 'base', 'being', 'silenced', 'and', 'censored', 'kanye', 'is', 'bringing', 'in', 'new', 'voters', 'who', 'will', 'not', 'bitch', 'about', 'his', 'dem', 'daughter', 'so', 'what', 'do', 'we', 'matter', 'now', 'eh', '😑', '🆘']",Other,Spain,Nonreligious,Male
2,1,['Homosexual'],"['look', 'fuck', 'you', 'fuck', 'the', 'plane', 'you', 'flew', 'in', 'on', 'fuck', 'them', 'shoes', 'fuck', 'those', 'socks', 'with', 'the', 'belt', 'on', 'it', 'fuck', 'yo', 'gay', 'ass', 'fairy', 'faggot', 'accent', '👀']",Caucasian,USA,Nonreligious,Female
1,9,['None'],"['it', 'funky', 'to', 'me', 'that', 'there', 'are', 'some', 'gays', 'out', 'there', 'that', 'think', 'femme', 'appearing', 'straight', 'passing', 'like', 'i', 'should', 'not', 'feel', 'this', 'overwhelming', 'obligation', 'to', 'cut', 'all', 'my', 'hair', 'off', 'and', 'change', 'who', 'i', 'am', 'to', 'be', 'read', 'accepted', 'as', 'queer', 'non', 'binary']",Indian,India,Hindu,Male
0,223,"['Men', 'Other']","['<user>', '<user>', 'but', 'men', 'get', 'raped', 'as', 'well', 'yeah', 'by', 'other', 'men', 'you', 'fucking', 'idiots']",Other,Spain,Nonreligious,Male
1,201,['Islam'],"['greatest', 'hope', 'for', 'mankind', 'is', 'to', 'reach', 'out', 'to', 'muslims', 'who', 'have', 'not', 'yet', 'been', 'enlisted', 'to', 'violence']",Caucasian,France,Christian,Male
1,3,['None'],"['team', 'name', 'washington', 'warhogs', 'team', 'colors', 'red', 'white', 'and', 'blue', 'team', 'location', 'washington', 'dc', 'team', 'president', 'anybody', 'but', 'bruce', 'allen']",Caucasian,USA,Nonreligious,Female
1,207,['None'],"['i', 'thought', 'it', 'was', 'because', 'they', 'wanted', 'to', 'be', 'prettier', 'than', 'the', 'liberal', 'women', '🤣', '🤣', '🤣', '🤣', '🤣']",Caucasian,USA,Christian,Male
0,209,['African'],"['oh', 'here', 'it', 'comes', 'muh', 'not', 'all', 'jews', 'bullshit', 'fuck', 'off', 'kike', 'jews', 'have', 'been', 'europeans', 'mortal', 'enemys', 'a', 'thousand', 'years', 'before', 'sand', 'niggers', 'even', 'invented', 'their', 'fucked', 'religion']",Indian,India,Hindu,Male
1,2,['None'],"['<user>', 'the', 'one', 'in', 'the', 'orange', 'shirt', 'is', 'a', 'syrian', 'refugee']",Arabs,Germany,Islam,Female
2,207,"['Women', 'Other']","['iranian', 'women', 'risking', 'prison', 'or', 'even', 'death', 'by', 'removing', 'their', 'hijabs', 'feminist', 'in', 'the', 'west', 'wear', 'a', 'hijab', 'like', 'it', 'some', 'sort', 'of', 'medal', 'fukin', 'idiots', 'freedom', 'from', 'islamic', 'rule', 'is', 'all', 'they', 'want']",Caucasian,USA,Christian,Male
2,235,['None'],"['<user>', 'lol', 'i', 'am', 'just', 'gonna', 'say', 'karma', 'is', 'an', 'army', 'try', 'to', 'destroy', 'us', 'fufu', 'not', 'that', 'easy', 'bitch']",Caucasian,USA,Nonreligious,Female
2,209,['Homosexual'],"['why', 'is', 'gay', 'porn', 'literally', 'the', 'funniest', 'thing', 'on', 'earth']",Indian,India,Hindu,Male
2,21,['Caucasian'],"['<user>', 'he', 'better', 'have', 'cleaned', 'himself', 'up', 'then', 'dude', 'been', 'looking', 'like', 'white', 'trailer', 'trash', 'dating', 'a', 'damn', 'model', 'smh']",African,USA,Other,Male
2,222,['Other'],"['they', 'are', 'retarded', 'cucks', 'that', 'definitely', 'bannable', 'lol']",Caucasian,Canada,Nonreligious,Female
2,217,"['African', 'Men', 'Women']","['blm', 'member', 'living', 'in', 'detroit', 'baltimore', 'youngstown', 'chicago', 'ny', 'la', 'houston', 'or', 'any', 'city', 'with', 'a', 'large', 'crumbling', 'poor', 'dependent', 'ghetto', 'black', 'men', 'women', 'and', 'children', 'lifestyle']",Caucasian,USA,Nonreligious,Male
0,223,"['Islam', 'Refugee']","['<user>', 'yeah', 'okay', 'really', 'europe', 'going', 'to', 'put', 'their', 'pants', 'on', 'and', 'actually', 'deal', 'with', 'the', 'rapefugees', 'and', 'the', 'militant', 'age', 'male', 'jihadi', 'muslims', 'that', 'have', 'come', 'by', 'the', 'millions', 'and', 'millions', 'you', 'are', 'not', 'going', 'to', 'want', 'or', 'need', 'america', 'military']",Other,Spain,Nonreligious,Male
1,21,['None'],"['ok', 'there', 'was', 'a', 'live', 'action', 'movie', 'of', 'eletra', 'woman', 'and', 'dyna', 'girl', 'so', 'gay']",African,USA,Other,Male
1,44,['None'],"['<user>', '<user>', 'sorry', 'if', 'you', 'are', 'going', 'to', 'kill', 'yourself', 'smoking', 'why', 'go', 'to', 'the', 'va', 'they', 'can', 'not', 'help', 'those', 'who', 'dont', 'want', 'help']",Caucasian,USA,Nonreligious,Female
1,25,['None'],"['and', 'aye', 'if', 'the', 'shoe', 'fits', '🤧']",Caucasian,Brazil,Nonreligious,Female
1,228,['None'],"['as', 'pierce', 'pointed', 'out', 'the', 'glorious', 'day', 'is', 'coming', 'when', 'a', 'republican', 'will', 'never', 'win', 'the', 'presidency', 'again', 'and', 'the', 'white', 'middle', 'class', 'will', 'have', 'to', 'confront', 'the', 'reality', 'of', '<number>', 'million', 'blacks']",African,USA,Christian,Male
1,7,['None'],"['niggas', 'ah', 'pay', 'dollar', 'just', 'to', 'stand', 'beside', 'her']",Caucasian,USA,Nonreligious,Male
1,1,['None'],"['i', 'will', 'say', 'this', 'training', 'is', 'anti', 'harassment', 'and', 'it', 'is', 'basically', 'a', 'take', 'down', 'of', 'white', 'men', 'feeling', 'privileged']",Caucasian,USA,Nonreligious,Female
2,206,['None'],"['<user>', 'when', 'you', 'wanna', 'tweet', 'like', 'a', 'retard', 'make', 'sure', 'you', 'put', 'actual', 'proof', 'instead', 'of', 'taking', 'someone', '’', 'word', 'for', 'it']",Hispanic,USA,Nonreligious,Male
0,9,['Jewish'],"['eat', 'shit', 'you', 'spamming', 'kike']",Indian,India,Hindu,Male
1,16,['None'],"['bitches', 'be', 'makin', 'mistakes', 'and', 'hurting', 'people', 'they', 'love', 'i', 'am', 'bitches', 'bitches', 'is', 'me', '😔']",Caucasian,USA,Christian,Male
0,9,['Islam'],"['if', 'you', 'look', 'like', 'this', 'asshole', 'you', 'must', 'be', 'a', 'spic', 'the', 'only', 'thing', 'lower', 'on', 'the', 'food', 'chain', 'than', 'a', 'f*cking', '<censored>', 'spic', 'is', 'a', 'f*cking', '<censored>', 'muslim', 'clearly', 'i', 'do', 'not', 'do', 'pc', 'i', 'actually', 'passed', 'the', 'first', 'grade']",Indian,India,Hindu,Male
2,209,['Other'],"['some', 'ghetto', 'shit', 'always', 'happening', 'amp', 'cutting', 'the', 'functions', 'short']",Indian,India,Hindu,Male
0,9,['Jewish'],"['it', 'would', 'not', 'take', 'much', 'for', 'us', 'to', 'convert', 'some', 'garages', 'into', 'holding', 'cells', 'and', 'begin', 'arresting', 'these', 'kike', 'servant', 'politicians', 'who', 'are', 'betraying', 'us']",Indian,India,Hindu,Male
0,220,"['African', 'Arab', 'Asian']","['the', 'only', 'way', 'shitlibs', 'and', 'kikes', 'can', 'believe', 'this', 'mandatory', 'minimum', 'sentences', 'for', 'whites', 'is', 'if', 'they', 'accept', 'two', 'false', 'premises', 'one', 'that', 'blacks', 'are', 'not', 'innately', 'more', 'impulsively', 'and', 'stupidly', 'violent', 'than', 'whites', 'and', 'two', 'that', 'blacks', 'are', 'not', 'more', 'depraved', 'than', 'whites', 'in', 'the', 'perpetration', 'of', 'legally', 'equivalent', 'crimes']",Caucasian,USA,Nonreligious,Female
0,1,['African'],"['jesus', 'christ', 'i', 'literally', 'hacked', 'this', 'shit', 'account', 'and', 'twitter', 'does', 'nothing', 'fucking', 'dumb', 'nigger', 'shit']",Caucasian,USA,Nonreligious,Female
2,205,['Homosexual'],"['prove', 'it', 'faggot']",African,USA,Nonreligious,Male
2,212,['Islam'],"['limousine', 'libtards', 'like', 'the', 'retarded', 'asshole', 'justin', 'trudeau', 'do', 'not', 'worry', 'about', 'who', 'will', 'move', 'into', 'their', 'neighborhoods', 'they', 'have', 'ways', 'to', 'keep', 'out', 'the', 'same', 'undesirables', 'that', 'they', 'joyfully', 'foist', 'on', 'ordinary', 'people', 'you', 'can', 'bet', 'his', 'children', 'will', 'never', 'go', 'to', 'a', 'public', 'school', 'with', 'muslim', 'students']",Caucasian,USA,Nonreligious,Female
2,217,"['Arab', 'Islam']","['but', 'history', 'is', 'as', 'is', 'the', 'history', 'of', 'how', 'jews', 'acquired', 'the', 'land', 'so', 'let', 'the', 'arabs', 'go', 'back', 'to', 'their', 'huge', 'sandpit', 'and', 'u', 'worry', 'about', 'the', 'millions', 'displaced', 'and', 'starving']",Caucasian,USA,Nonreligious,Male
2,212,['Jewish'],"['trump', 'with', 'jews', 'married', 'into', 'his', 'family', 'loves', 'jews', 'and', 'the', 'jews', 'still', 'hate', 'his', 'guts', 'all', 'because', 'some', 'of', 'his', 'policies', 'will', 'interfere', 'with', 'their', 'white', 'genocidal', 'agenda']",Caucasian,USA,Nonreligious,Female
2,202,['Other'],"['<user>', 'the', 'grammar', 'nazis', 'on', 'this', 'app', 'would', '’', 've', 'judged', 'me', 'to', 'fuck', 'and', 'back', 'uyabazi', 'mara', '😂', '😂', '😂', '💔']",Hispanic,Italy,Nonreligious,Male
0,3,['African'],"['cold', 'sweatin', 'stash', 'in', 'her', 'throat', 'this', 'nigger', 'purple', 'sprite']",Caucasian,USA,Nonreligious,Female
0,3,['African'],"['tariq', 'being', 'a', 'bigger', 'nigger', 'than', 'the', 'rest', 'should', 'this', 'nation', 'come', 'unglued', 'when', 'it', 'comes', 'down', 'to', 'nuggets', 'and', 'spikes', 'it', 'will', 'be', 'a', 'hoot']",Caucasian,USA,Nonreligious,Female
2,202,"['Homosexual', 'Men', 'Other']","['i', 'do', 'like', 'the', 'ymca', 'for', 'working', 'out', 'but', 'they', 'have', 'extreme', 'homosexual', 'leanings', 'nearly', 'all', 'the', 'men', 'working', 'there', 'have', 'the', 'flames', 'turned', 'on', 'high']",Hispanic,Italy,Nonreligious,Male
1,209,['None'],"['my', 'cousin', 'does', 'have', 'me', 'all', 'about', 'why', 'tf', 'we', 'in', 'the', 'ghetto']",Indian,India,Hindu,Male
1,9,['None'],"['<user>', 'good', 'na', 'anyways', 'population', 'explosion', 'kar', 'rakha', 'hai', '<number>', 'dus', 'dus', 'bachhe', 'hai', 'and', 'refugee', 'bhi', 'u', 'want', 'great', 'and', 'then', 'u', 'will', 'cry', '😢', 'job', 'creation', 'and', 'economy']",Indian,India,Hindu,Male
1,52,['None'],"['<user>', 'he', 'been', 'around', 'them', 'white', 'folks', 'too', 'long']",Hispanic,USA,Other,Male
1,211,['None'],"['just', 'report', 'it', 'the', 'call', 'for', 'genocide', 'and', 'the', 'posts', 'saying', 'he', 'is', 'actively', 'planning', 'to', 'kill', 'jews', 'are', 'all', 'tos', 'violations', 'i', 'think', 'th', 'support', 'crew', 'is', 'overwhelmed', 'and', 'it', 'll', 'get', 'more', 'attention', 'if', 'it', 'gets', 'multiple', 'reports']",Caucasian,USA,Christian,Female
2,205,['None'],"['i', 'am', 'tech', 'retarded', 'i', 'would', 'not', 'be', 'able', 'to', 'form', 'a', 'group', 'because', 'i', 'am', 'tech', 'retarded']",African,USA,Nonreligious,Male
1,209,['None'],"['who', 'active', 'let', 'gain', 'followers', 'drop', 'an', 'emoji', 'and', 'follow', 'whoever', 'likes', 'your', 'comment', '🤩']",Indian,India,Hindu,Male
2,10,['Homosexual'],"['bro', 'what', 'they', 'are', 'lesbians', '😭', '😭', '😭', '😭', '😭', '😭', '😭', '😭', '😭', '😭', '😭', '😭', '😭', '😭', '😭', '😭', '😭', '😭', '😭', '😭', 'listen', 'i', 'am', 'tired', 'of', 'seeing', 'old', 'english', 'era', 'media', 'and', 'it', 'hella', 'dykes', 'in', 'em', 'whose', 'fantasy', 'is', 'this']",Caucasian,Turkey,Nonreligious,Male
0,3,['African'],"['assmador', 'can', 'not', 'go', 'outside', 'now', 'that', 'bad', 'optics', 'as', 'for', 'cantwell', 'he', 'probably', 'got', 'other', 'things', 'on', 'his', 'mind', 'than', 'what', 'a', 'sasquatch', 'that', 'pretends', 'to', 'be', 'a', 'nigger', 'is', 'doing']",Caucasian,USA,Nonreligious,Female
2,201,['Jewish'],"['a', 'few', 'months', 'ago', 'i', 'said', 'that', 'anti', 'semitism', 'doesnt', 'exists', 'naming', 'a', 'group', 'of', 'people', 'is', 'a', 'branch', 'of', 'social', 'sciences', 'called', 'sociology', 'well', 'jews', 'are', 'at', 'war', 'with', 'social', 'sciences', 'now', 'you', 'simply', 'cant', 'name', 'them']",Caucasian,France,Christian,Male
0,9,['Islam'],"['i', 'heard', 'you', 'hate', 'joows', 'you', 'a', 'muzzie', 'hon']",Indian,India,Hindu,Male
0,3,['African'],"['why', 'do', 'not', 'you', 'at', 'least', 'him', 'if', 'you', 'want', 'me', 'to', 'add', 'him', 'you', 'low', 'agency', 'nigger']",Caucasian,USA,Nonreligious,Female
1,211,['None'],"['nobody', 'is', 'anti', 'immigrant', 'but', 'everbody', 'should', 'be', 'anti', 'illegal', 'immigrant']",Caucasian,USA,Christian,Female
2,223,['None'],"['my', 'dad', 'such', 'a', 'bitch', 'in', 'so', 'many', 'ways', 'i', 'hope', 'he', 'gets', 'his', 'one', 'day', 'for', 'all', 'the', 'shit', 'he', 'put', 'me', 'through']",Other,Spain,Nonreligious,Male
2,179,['Disability'],"['utrash', 'trump', 'god', 'ur', 'memes', 'are', 'so', 'retarded', 'these', 'emojis']",Caucasian,United Kingdom,Christian,Female
0,223,"['African', 'Women']","['implying', 'women', 'and', 'niggers', 'can', 'have', 'merit', 'oh', 'wait', 'i', 'see', 'what', 'you', 'did', 'there']",Other,Spain,Nonreligious,Male
2,200,['Homosexual'],"['scroll', 'down', 'one', 'of', 'the', 'faggots', 'looks', 'like', 'a', 'lumbersexual']",Caucasian,Canada,Christian,Male
1,209,['None'],"['i', 'really', 'want', 'to', 'help', 'fellow', 'swifties', 'troll', 'nazis', 'i', 'mean', 'republicans', 'but', 'i', 'do', 'not', 'want', 'to', 'tweet', 'the', 'hash', 'tags', '😹']",Indian,India,Hindu,Male
2,217,"['Arab', 'Hispanic', 'Islam', 'Men', 'Women', 'Refugee']","['<user>', 'jonny', 'thats', 'the', 'power', 'of', 'legal', 'hardworking', 'immigrant', 'unlike', 'radical', 'muslim', 'refugees', 'and', 'illegal', 'mexicans']",Caucasian,USA,Nonreligious,Male
0,213,['Homosexual'],"['mute', 'curses', 'are', 'not', 'in', 'my', 'magic', 'bag', 'fam', 'you', 'are', 'safe', 'from', 'my', 'mojo', 'these', 'other', 'faggots', 'tho']",Caucasian,USA,Nonreligious,Female
2,228,['Jewish'],"['they', 'can', 'not', 'and', 'will', 'not', 'shut', 'up', 'they', 'are', 'not', 'proceeding', 'strategically', 'though', 'it', 'looks', 'that', 'way', 'they', 'are', 'following', 'an', 'inner', 'drive', 'it', 'the', 'same', 'reason', 'jews', 'are', 'rarely', 'discreet', 'about', 'their', 'identity', 'they', 'can', 'not', 'resist', 'they', 'are', 'smitten', 'with', 'themselves']",African,USA,Christian,Male
1,2,['None'],"['<user>', '<user>', '<user>', '<user>', 'i', 'dindu', 'nuffin']",Arabs,Germany,Islam,Female
0,204,['Jewish'],"['really', 'and', 'you', 'are', 'one', 'of', 'many', 'jews', 'who', 'want', 'the', 'end', 'of', 'all', 'white', 'people', 'just', 'like', 'a', 'nazi']",Hispanic,USA,Other,Female
1,209,['Islam'],"['i', 'am', 'an', 'ahmadi', 'muslim', 'anyone', 'contesting', 'that', 'can', 'get', 'lost', 'not', 'in', '<number>', 'folks']",Indian,India,Hindu,Male
0,176,['Hispanic'],"['mook', '<user>', '\u200d', 'beaner', 'i', 'always', 'forget', 'that', 'one', 'dune', 'coon']",Caucasian,United Arab Emirates,Christian,Female
2,209,['Women'],"['u', 'will', 'from', 'this', 'bitch', 'cause', 'u', 'r', 'going', 'ok', 'mute', '😂', '😂', '😂', '😂', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕']",Indian,India,Hindu,Male
1,18,['None'],"['<user>', 'how', 'about', 'you', 'get', 'the', 'overwhelming', 'amount', 'of', 'heterosexuality', 'off', 'my', 'gay', 'ass', 'tv', 'first', 'and', 'then', 'we', 'can', 'tackle', 'the', 'significantly', 'fewer', 'pieces', 'of', 'queer', 'rep', 'that', 'you', 'clearly', 'take', 'such', 'issue', 'with', 'obviously', 'to', 'protect', 'your', 'daughter', 'whose', 'sexuality', 'you', 'have', 'no', 'control', 'over', 'anyways']",Hispanic,Brazil,Other,Prefer not to disclose
1,202,['Other'],"['<user>', 'my', 'great', 'grandfather', 'said', 'he', 'has', 'not', 'seen', 'such', 'propaganda', 'since', 'the', 'nazis', 'put', 'out', 'the', 'leaflets', 'in', 'the', 'ghettos']",Hispanic,Italy,Nonreligious,Male
0,205,"['African', 'Refugee']","['no', 'i', 'am', 'saying', 'slags', 'who', 'chase', 'after', 'black', 'men', 'especially', 'drug', 'dealing', 'illegal', 'immigrants', 'should', 'not', 'be', 'surprised', 'when', 'it', 'does', 'not', 'work', 'out', 'well', 'for', 'them']",African,USA,Nonreligious,Male
2,202,"['Islam', 'Jewish']","['why', 'not', 'a', 'safety', 'area', 'for', 'our', 'muslim', 'friends', 'and', 'their', 'jewish', 'enablers']",Hispanic,Italy,Nonreligious,Male
1,9,['None'],"['is', 'there', 'anything', 'more', 'peak', 'late', '<number>', 'white', 'person', 'than', 'using', 'the', 'phrase', 'rep', 'n', 'to', 'say', 'representing', 'no', 'no', 'there', 'is', 'not']",Indian,India,Hindu,Male
0,228,['African'],"['i', 'love', 'how', 'niggers', 'say', 'affirmative', 'action', 'only', 'works', 'for', 'white', 'women', 'and', 'gay', 'white', 'men', 'or', 'everyone', 'else', 'except', 'niggers', 'this', 'is', 'why', 'they', 'will', 'never', 'advance', 'beyond', 'worthless', 'in', 'life', 'i', 'hope', 'they', 'all', 'die', 'from', 'aids', 'today', 'i', 'd', 'be', 'so', 'happy']",African,USA,Christian,Male
1,9,['None'],"['lol', 'a', 'moslem', 'organization', 'who', 'makes', 'money', 'out', 'of', 'constantly', 'portraying', 'themselves', 'as', 'victim', 'of', 'islamophobia']",Indian,India,Hindu,Male
1,217,"['Men', 'Women']","['to', 'twitter', 'refugee', 'resettlement', 'specialist', 'absolute', 'brilliant', 'user', 'name']",Caucasian,USA,Nonreligious,Male
1,201,['Islam'],"['damnit', 'you', 'got', 'another', 'muslim', 'cut', 'the', 'line', 'son']",Caucasian,France,Christian,Male
2,209,['African'],"['anything', 'but', 'face', 'up', 'to', 'the', 'biggest', 'problem', 'black', 'people', 'have', 'black', 'culture', 'a', 'one', 'eyed', 'illiterate', 'indian', 'chinese', 'immigrant', 'can', 'come', 'to', 'the', 'us', 'have', 'a', 'child', 'send', 'them', 'to', 'black', 'ghetto', 'school', 'and', 'they', 'totally', 'outperform', 'blacks', 'and', 'go', 'to', 'a', 'top', 'college', 'do', 'not', 'commit', 'much', 'crime', 'etc']",Indian,India,Hindu,Male
1,223,['None'],"['<user>', '<user>', 'the', 'estimated', 'u.s.', 'illegal', 'alien', 'population', 'of', '<number>', 'million', 'the', 'combined', 'populations', 'of', '<number>', 'states']",Other,Spain,Nonreligious,Male
2,228,"['Islam', 'Jewish']","['<number>', 'was', 'done', 'by', 'israel', 'saudi', 'arabia', 'and', 'jews', 'in', 'american', 'gov', 't', 'wake', 'up', 'america']",African,USA,Christian,Male
0,48,"['African', 'Jewish']","['such', 'a', 'cute', 'story', 'and', 'hot', 'on', 'the', 'heels', 'of', 'wolfenstein', '<number>', 'the', 'nigger', 'colossus']",African,USA,Nonreligious,Female
0,203,['Other'],"['<user>', 'the', 'trump', 'woman', 'must', 'be', 'raped', '😠', '😠', '😠', '😠', '💩', '💩', '💩', '💩']",Caucasian,USA,Nonreligious,Male
0,217,"['Arab', 'Islam', 'Men', 'Women']","['well', 'the', 'white', 'helmets', 'are', 'the', 'public', 'relations', 'branch', 'of', 'isis', 'so', 'occasionally', 'they', 'are', 'going', 'to', 'cross', 'purposes', 'yo', 'muhamids', 'clean', 'up', 'this', 'mess', 'i', 'have', 'got', 'some', 'captured', 'christian', 'little', 'girls', 'to', 'rape', 'and', 'torture', 'with', 'my', 'hebrew', 'bros']",Caucasian,USA,Nonreligious,Male
